Date,Close,High,Low,Open,Volume
2021-05-19,388.13519287109375,388.3146862188776,382.9110600294818,384.41314200928207,106467100
2021-05-20,392.3106994628906,393.58603620028754,388.900383814448,389.02316924665575,78022200
2021-05-21,391.9895935058594,395.06929152324426,391.5267047227476,393.81283792673344,76578700
2021-05-24,395.9855651855469,397.071952494924,394.0111384873011,394.25676701676775,51376700
2021-05-25,395.1070556640625,397.4404406405966,394.5213525964511,397.0814539011844,57451400
2021-05-26,395.89111328125,396.40122495389744,394.653572100055,395.7021638123605,43088600
2021-05-27,396.0989685058594,397.4498679127247,395.8155442865395,396.93030008843584,56707700
2021-05-28,396.8074340820313,397.9505004442427,396.5712616782068,397.6859885051449,58520200
2021-06-01,396.45794677734375,399.3392388863988,396.0139414565421,399.1975411945775,54216600
2021-06-02,397.0814208984375,397.9316647178081,396.0989643381325,397.1192165598777,49097100
2021-06-03,395.6077270507813,396.76024973049454,393.2554587344201,394.7386286016071,58138800
2021-06-04,399.2259216308594,399.528229290809,395.6738787005642,397.47823970697925,55938800
2021-06-07,398.8385925292969,399.39595605671576,397.89390272086246,399.2164626867416,51555000
2021-06-08,398.9236145019531,399.8021691120589,397.072030534176,399.7076943644932,47134300
2021-06-09,398.3283996582031,399.8493650414886,398.1016833594341,399.7737737221381,48436300
2021-06-10,400.1799926757813,401.14359462724616,398.2339341870372,399.5659501325712,51020100
2021-06-11,400.84130859375,400.9546667518774,399.43373008092857,400.737406558681,45570800
2021-06-14,401.7387390136719,401.8426410393316,399.69820586323766,400.95463044156,42358500
2021-06-15,401.00189208984375,401.9276695399214,400.1138814702221,401.8899027094655,51508500
2021-06-16,398.7629089355469,401.3702614290315,396.6940652570313,401.1435451529505,80386100
2021-06-17,398.6307373046875,399.6226500161628,396.12731521839567,398.3473419098784,90949700
2021-06-18,393.2530212402344,396.01103650529984,393.04450841386256,395.3096883274855,118676300
2021-06-21,398.8828430175781,399.07241066609714,394.21029261360286,395.03485692913233,72822000
2021-06-22,401.0152893066406,401.8588276160326,398.1435162945504,398.8733256013183,57700300
2021-06-23,400.5319519042969,401.9062159552063,400.44665515001634,401.0911387983308,49445400
2021-06-24,402.9014587402344,403.3279425710601,402.4465137300575,402.7024329525157,45110300
2021-06-25,404.33251953125,404.7874644649575,403.3278747777757,403.6596036508568,58129500
2021-06-28,405.1476135253906,405.3182070239673,403.6501334979557,404.8632910277629,53159600
2021-06-29,405.36566162109375,406.180738827245,404.8254198873644,405.53625513996815,35970500
2021-06-30,405.7068786621094,406.3892817120332,404.8728272762066,404.901259531455,64827900
2021-07-01,407.953125,408.1142604002193,406.4082382657489,406.474589837837,53441000
2021-07-02,411.0713195800781,411.43148076283416,408.03841070588646,409.1283813138995,57697700
2021-07-06,410.3225708007813,411.3461898530777,407.5550681683477,411.128189943579,68710400
2021-07-07,411.7726745605469,412.0570260418818,408.97673966651337,411.01446179157983,63549500
2021-07-08,408.4175109863281,409.1852107368094,405.1950347373409,406.389247204294,97595200
2021-07-09,412.7773132324219,413.0806099049922,408.2184917799615,409.9434590657472,76238600
2021-07-12,414.255859375,414.511778603522,412.2560565427198,412.69202744365936,52889600
2021-07-13,412.8436584472656,414.9761643342599,412.5782810938426,413.459709918716,52911300
2021-07-14,413.4597778320313,415.0520711380756,412.1992424272118,414.5592067407895,64130400
2021-07-15,412.0474853515625,412.78675282847234,410.1234924998637,412.1043498556356,55126400
2021-07-16,408.8156127929688,413.2891376406709,408.4175612043477,413.2417601881087,75874700
2021-07-19,402.7782287597656,408.8819367135208,399.934887623195,403.9345219789295,147987000
2021-07-20,408.5501708984375,409.8391671377289,402.6454892588068,403.451108292869,99608200
2021-07-21,411.8579406738281,412.00013086589416,408.50281905070426,409.763354193184,64724400
2021-07-22,412.7204284667969,412.9668606166615,411.0428676381586,412.03802544898514,47878500
2021-07-23,416.9664916992188,417.3076787435229,413.9809893657136,414.6728505135396,63766600
2021-07-26,417.9901428222656,417.99962988286927,416.3220688220358,416.36944627712376,43719200
2021-07-27,416.0851135253906,416.9665424210252,413.2227979937245,416.9381101638745,67397100
2021-07-28,415.9144592285156,417.3076975702015,414.473843436526,416.7200783514158,52472400
2021-07-29,417.6393737792969,418.7293153143706,416.84324181653113,416.8527288749793,47435300
2021-07-30,415.6111755371094,417.0802235277088,414.9097984013731,415.0425015354718,68951200
2021-08-02,414.7392272949219,417.9048104022537,414.3790661102858,417.3456234296735,58783300
2021-08-03,418.1133117675781,418.2365278456712,413.3270323847896,415.5448350185782,58053900
2021-08-04,416.056640625,418.0848755928648,415.8196955305695,416.8148533575928,46732200
2021-08-05,418.69146728515625,418.7767640479432,416.9096355541545,417.2318774104478,38969700
2021-08-06,419.38330078125,419.8098134910102,418.7293300523962,419.0136815002229,46930000
2021-08-09,419.0421142578125,419.67711086986753,418.2649274596928,419.3548690344432,41222600
2021-08-10,419.5634460449219,420.2837684483944,418.80523324839805,419.4970944711359,43339300
2021-08-11,420.6059875488281,420.70077137425017,419.50655880664993,420.6439068637895,44034300
2021-08-12,421.8664855957031,422.0086757832904,419.54444115923184,420.4543021704061,38909400
2021-08-13,422.6342468261719,422.6531920214617,421.82862770494086,422.3214630981357,39470300
2021-08-16,423.6294250488281,423.7620992701628,419.74351945430175,421.3168384578988,73740000
2021-08-17,420.8523864746094,421.7243281821232,417.8289649033754,421.0419251865227,92673900
2021-08-18,416.2461242675781,421.41153821224856,415.999721070269,419.8287324643501,89351900
2021-08-19,416.89068603515625,418.1038727524995,413.34599648280425,413.4881577625044,92812200
2021-08-20,420.2079162597656,420.5396451940308,416.74852348577326,417.2413878191832,72008700
2021-08-23,423.904296875,424.82364507616273,420.2837685839085,421.9139521285281,54973000
2021-08-24,424.5771484375,425.1173901582532,424.05588083436186,424.5771484375,38744700
2021-08-25,425.4680786132813,425.9893462340209,424.3875951352904,424.7667304128764,40529700
2021-08-26,422.95648193359375,425.4206877841671,422.8616981107343,425.1837426889995,57829600
2021-08-27,426.7380676269531,427.1171739511026,423.7146462442303,423.7715107466548,77235100
2021-08-30,428.61474609375,429.41087816888455,427.1741013563003,427.4205335190668,48357400
2021-08-31,427.9796447753906,428.8610734607846,427.3730804595346,428.51988645635765,59300200
2021-09-01,428.2071838378906,429.4487738789621,427.9702387319768,428.9275062155369,48721400
2021-09-02,429.5245971679688,430.33967441969605,428.3114394259816,429.64781324647686,42501000
2021-09-03,429.4203796386719,429.9416762722093,427.970276619064,428.3778442195286,47170500
2021-09-07,427.8849792480469,429.16448871626295,427.202576126596,429.06970488084585,51671500
2021-09-08,427.3636474609375,428.0839697933442,425.4206803600933,427.344702266281,56181900
2021-09-09,425.534423828125,428.9369517487631,425.2879916861643,427.16460715594775,57970400
2021-09-10,422.1792907714844,427.91335044644063,422.0560746954207,427.4868666338682,89948200
2021-09-13,423.259765625,425.4775972524404,420.9187468395576,425.21221989280974,83738600
2021-09-14,420.9755859375,424.92781356629735,420.0751830885629,424.7193007446466,78197100
2021-09-15,424.4918518066406,424.9941742162732,420.2837048971315,421.4020787262818,78792200
2021-09-16,423.8189392089844,424.9467711818383,420.8334080562652,423.9611004724568,77786700
2021-09-17,419.6905822753906,423.4653266047747,419.32926720348223,423.0374764011697,118425000
2021-09-20,412.6925048828125,415.0885526154072,407.7672521297652,413.491187460344,166445500
2021-09-21,412.3027648925781,416.37226033931927,411.7703097138741,415.06012828585904,92526100
2021-09-22,416.3245849609375,418.38786996044666,412.416742264805,414.6036090609433,102350100
2021-09-23,421.38287353515625,423.0087907348374,417.97896303836137,418.2166671769163,76396000
2021-09-24,422.0771179199219,422.7997480224644,419.50990077840464,419.7285991032867,62094800
2021-09-27,420.8695373535156,422.2101634274847,420.1659132318829,421.0311599506328,61371100
2021-09-28,412.3882446289063,418.397413491631,411.64660871979066,418.06462182366096,130436300
2021-09-29,413.0823364257813,415.54494825344585,412.5118405893308,413.7859315146501,82329200
2021-09-30,408.0335693359375,415.28827774792,407.6912601708895,414.5751650887505,140506000
2021-10-01,412.8826293945313,414.5845993910466,406.2174241416191,409.78298672233353,129240100
2021-10-04,407.5581665039063,412.6164903165724,405.3902761342409,411.703714224933,128570000
2021-10-05,411.7987060546875,414.0711428099617,408.2711843295782,409.0793552867115,90682500
2021-10-06,413.51019287109375,413.71937371377385,406.5121956189314,408.15709000231993,113032200
2021-10-07,417.0852355957031,419.9566914356434,416.6478680609118,416.8285255459255,72437500
2021-10-08,416.3245849609375,418.2547707115296,415.6875540233473,417.8649323838205,74557400
2021-10-11,413.31048583984375,418.6065414665536,413.2439217113322,415.65900409151766,65233300
2021-10-12,412.293212890625,414.6512492106082,411.4945301894925,414.24240491418834,71181200
2021-10-13,413.7763977050781,414.60360357775033,410.3154400629084,413.3295127027972,72974000
2021-10-14,420.7363586425781,420.88849278532473,417.00914468683806,417.4845530016885,70236800
2021-10-15,423.9406127929688,424.3114452124353,422.2481603258152,422.8757027934053,66260200
2021-10-18,425.19573974609375,425.5380198440828,421.4685253626762,422.1341086864871,62213200
2021-10-19,428.47607421875,428.5426093386264,426.22261414691326,426.8406682478149,46996800
2021-10-20,430.1590270996094,430.46329543615457,428.8278893980061,428.94198277005415,49571600
2021-10-21,431.281005859375,431.5091926150648,429.1131446304408,429.5505122510553,41305400
2021-10-22,430.8341064453125,432.3078899044283,428.8659086931158,430.8436238986918,58845100
2021-10-25,433.14459228515625,433.4773839766654,430.14003665789966,431.9370653654463,45214500
2021-10-26,433.534423828125,435.9399891926826,433.1541029080949,434.7134564018325,56075100
2021-10-27,431.6137390136719,434.6753699759611,431.53765742767655,434.0002982375245,72438000
2021-10-28,435.7783203125,435.8543728817801,433.04948100484063,433.0589694406112,51437900
2021-10-29,436.6626281738281,436.95737906912046,433.1541117578623,433.44886265315466,70162400
2021-11-01,437.4137268066406,438.0412693163941,435.66422754458085,437.6609194196054,48433600
2021-11-02,439.1821594238281,439.4959451351932,437.4516663357578,437.5847945809717,48908400
2021-11-03,441.8635559082031,442.2724001417978,438.1648648671922,438.6117498949844,52509800
2021-11-04,443.9458312988281,444.0314013202998,442.12025045756326,442.4720479958212,52847100
2021-11-05,445.4861755371094,447.5019024262601,443.95537448102544,446.1992881073254,66390600
2021-11-08,445.8665161132813,447.1025953661768,445.17243841828224,446.5986636216514,50405200
2021-11-09,444.3927612304688,446.4750523466281,442.9665360285309,446.2373481463051,51149100
2021-11-10,440.8176574707031,444.39273773990254,439.31537977138765,442.6812501780706,69429700
2021-11-11,440.9602661132813,442.4055261190503,440.9412602245931,442.3294445310498,34848500
2021-11-12,444.2881164550781,444.8490948355432,441.2835321504168,442.2438663189304,53466700
2021-11-15,444.4403076171875,445.7524394962726,443.29934482157705,445.5908168831257,46980500
2021-11-16,446.19927978515625,447.3497599189921,444.0979829087663,444.174035480856,48857500
2021-11-17,445.1153259277344,446.11367181585166,444.4877834490297,445.9330143288024,47858300
2021-11-18,446.6271362304688,446.89336374419054,443.40385370902254,446.1612163189886,50625600
2021-11-19,445.8285217285156,447.7776846425223,445.45768923319,446.513081996882,57315600
2021-11-22,444.5733642578125,450.2497410265021,444.3641834265001,447.7300826152093,72762000
2021-11-23,445.1629333496094,446.02818014572006,441.6068876955981,444.2406398651069,73206500
2021-11-24,446.3514099121094,446.47502073018416,442.310438792774,443.1376447086605,61858800
2021-11-26,436.3963623046875,441.0838818902325,435.2553706048447,439.6006100904115,112669600
2021-11-29,441.74945068359375,443.6130433165056,439.02061135981705,441.24551898634536,86268800
2021-11-30,433.1540832519531,441.2075024142112,432.90686160767046,439.2773455414365,148559600
2021-12-01,428.3429870605469,441.8160744708106,428.1433236485039,438.9351006019674,131939200
2021-12-02,434.903564453125,436.4914411520709,428.1622773511272,428.5616331431633,127637800
2021-12-03,431.1193542480469,437.6609492763742,426.8406787668963,436.5865506961837,137331600
2021-12-06,436.2252197265625,438.1268532041968,431.2524377365643,433.6960437193141,98977500
2021-12-07,445.24847412109375,445.818969984146,436.09210401981215,441.5688178785133,95484700
2021-12-08,446.427490234375,446.883892741032,443.86979073969735,445.64784251669647,72238800
2021-12-09,443.4133605957031,446.532038117828,443.213697219325,445.1248189979024,61272600
2021-12-10,447.58740234375,447.7395364835612,443.5654666483569,446.1516889919063,77159800
2021-12-13,443.62255859375,447.41630797487454,443.3372961712615,447.0645104354329,87724700
2021-12-14,440.5704345703125,442.8333830739573,437.61340841103896,440.3137244942528,97264100
2021-12-15,447.454345703125,447.7015383143074,438.0792779340475,440.6274887476913,116899300
2021-12-16,443.5084533691406,449.6126802243775,441.9395826289736,449.3274468261411,116568600
2021-12-17,438.7882690429688,443.4350099706387,437.0612468320394,440.391246158323,135511600
2021-12-20,434.1224365234375,434.5231662255182,430.4584765115849,433.6453579419166,107134800
2021-12-21,441.8320007324219,441.97511847900057,435.3914400692942,437.58598983300806,69806300
2021-12-22,446.2498168945313,446.36431110820615,441.3740580927,441.5744520852002,58890200
2021-12-23,449.0263671875,450.5434735839828,447.15622729931926,447.26117061044425,56439700
2021-12-27,455.3810424804688,455.4287386896789,450.37171753368233,450.41941374289246,56808600
2021-12-28,455.0089416503906,456.8600089574174,454.2360766438922,455.8199810982845,47274600
2021-12-29,455.5910034179688,456.62148041138266,454.1025204727222,455.1139248042726,54503000
2021-12-30,454.33148193359375,457.0412848043856,453.8639542378519,456.0203296431934,55329000
2021-12-31,453.1864929199219,454.99938576565216,452.9098082989012,453.8353419422545,65237400
2022-01-03,455.8103637695313,455.9439597356591,452.1273314722965,454.4649988124684,72668200
2022-01-04,455.65771484375,457.9763387440892,453.7780241780387,457.2511700247597,71178700
2022-01-05,446.90814208984375,456.06805678954737,446.8127205486723,455.285640917934,104538900
2022-01-06,446.4883117675781,449.23628909651006,444.0933679351915,446.4406155561511,86858900
2022-01-07,444.72314453125,447.69058868953147,443.3491557760599,446.4978921394406,85111600
2022-01-10,444.1697082519531,444.389145762566,435.6681644739461,441.4885289655664,119362000
2022-01-11,448.21533203125,448.3107535722663,440.8683101514859,443.9025520918343,74303100
2022-01-12,449.4270629882813,451.5071475789362,447.4424290491019,449.970939519173,67605400
2022-01-13,443.2346496582031,451.20186822247496,442.1946217886936,450.5434974150273,91173100
2022-01-14,443.41595458984375,443.7689881103514,438.8169096957474,440.0477806909124,95890900
2022-01-18,435.5632019042969,438.8741284845824,434.43730342003215,438.66421274018,109709100
2022-01-19,431.04052734375,438.5401891718665,430.7638135946912,437.1280551116376,109357600
2022-01-20,426.2697143554688,437.71004946980986,424.1228607297277,432.9488145244408,122379700
2022-01-21,417.9017333984375,427.5196240681427,417.8731098504364,425.1342313395035,202271200
2022-01-24,419.676513671875,420.1917667306527,401.471206486934,412.2245480151217,251783900
2022-01-25,414.5526428222656,419.5619676748492,407.5682057536365,413.2072777962012,167997300
2022-01-26,413.5126647949219,423.6839843559949,409.19985548153954,420.5161753654818,186391100
2022-01-27,411.4707336425781,421.3462662950674,409.76281325301744,418.1689356927608,149878300
2022-01-28,421.6897888183594,421.73748503123016,408.2075428392726,412.844732883292,164457400
2022-01-31,429.2848205566406,429.6378540215465,419.6478281082021,421.01226576067336,152251400
2022-02-01,432.185546875,432.8343668298148,426.4510523672628,430.019591237313,123155400
2022-02-02,436.38385009765625,437.1185407412221,432.2809562071899,434.618653256326,117361000
2022-02-03,426.1266174316406,432.20459422350393,425.2774035345961,430.2772071346521,118024400
2022-02-04,428.1303405761719,432.02328907897765,423.4835706254172,425.8880653676078,118454400
2022-02-07,426.7563781738281,430.3153660572676,425.4110129658612,428.9032319723474,84472900
2022-02-08,430.26763916015625,431.2027236750706,424.8098589501494,426.25064560346624,81012000
2022-02-09,436.5650939941406,436.88950394832347,434.15107743982577,434.3514422988808,92589900
2022-02-10,428.7218627929688,436.7272254893821,426.6990544582916,430.64924959668576,140103700
2022-02-11,420.26806640625,430.90691321691406,418.8177579647856,428.8077848767867,153214600
2022-02-14,418.8941040039063,421.3558460070277,415.3828123241684,419.7528688208736,123006300
2022-02-15,425.6495056152344,425.8212469118325,422.8633539566384,423.3881578543305,88482700
2022-02-16,426.1266174316406,427.5196788103441,421.68024132188873,423.5790048590743,84863600
2022-02-17,417.0239868164063,426.0980320488167,416.4133412866368,422.9015992731082,102259100
2022-02-18,414.32366943359375,418.5505786166429,412.02414720949537,417.2815333016456,132642900
2022-02-22,409.8773498535156,415.5354955367768,406.3374053785213,412.0910017320878,124391800
2022-02-23,402.606689453125,413.398206322555,402.03418924220057,412.82570611163055,132578000
2022-02-24,408.66546630859375,409.10439953139513,391.8150778757188,392.17763310705095,213942900
2022-02-25,417.6823425292969,417.7682131888725,408.2457132066048,409.9154884194575,121804500
2022-02-28,416.6136474609375,418.1116811978968,410.9555024630074,412.2245186798255,145615000
2022-03-01,410.2685241699219,417.1289167813069,407.5300685407773,415.0965572822185,137785900
2022-03-02,417.8159484863281,419.56204350980624,411.78566744251617,412.5489816248802,117726500
2022-03-03,415.7358093261719,420.88825218251793,413.91336565066376,420.2776067398688,105501700
2022-03-04,412.3580627441406,413.50303372643225,408.2647208699349,411.9573039732732,113978200
2022-03-07,400.2021179199219,412.48211552013856,400.1353199323876,411.7664976728666,137896600
2022-03-08,397.1679382324219,407.62549308949895,396.08973592731866,400.38344336766914,164772700
2022-03-09,407.8163146972656,409.82005055426384,403.4367368330275,405.6503884296839,116990800
2022-03-10,405.9747924804688,406.8812242969528,401.1658323171435,403.15046636629705,93972700
2022-03-11,400.8128051757813,409.1139549963545,400.2975521562007,408.4937586660891,95636300
2022-03-14,397.883544921875,405.0874199990532,396.7290228847727,401.59523033702686,95729200
2022-03-15,406.6332092285156,407.2724782814784,399.23849051948713,400.5265795158824,106219100
2022-03-16,415.6499328613281,415.7071799608205,405.32594551391367,410.1826310298501,144954800
2022-03-17,420.85009765625,420.85009765625,413.33133471750034,413.7129917506289,102676900
2022-03-18,425.4595642089844,425.7849819569524,418.47259016532246,419.2191436363138,106345500
2022-03-21,425.3352355957031,427.3164548934109,421.7842938153093,425.2873619954887,88349800
2022-03-22,430.3121948242188,431.25973563713376,426.7421215856696,426.7421215856696,74650400
2022-03-23,424.77044677734375,429.25934828076674,424.68430936025135,427.7471093878793,79426100
2022-03-24,431.1736145019531,431.1831950629387,425.6893275182375,426.81872377149887,64736900
2022-03-25,433.2793273925781,433.5569008017636,429.2019805194832,431.81493268885146,77101300
2022-03-28,436.3611755371094,436.3611755371094,430.76201008839234,432.6762526890461,68529800
2022-03-29,441.7593688964844,442.2570907164704,437.57675306698206,440.2949743281159,86581500
2022-03-30,439.0315551757813,441.4243584431247,436.8971641460622,440.6012189304659,79666900
2022-03-31,432.2742919921875,439.08899119607855,431.814863238017,438.2563003114775,121699900
2022-04-01,433.4994201660156,434.0162446710411,429.88150258570784,433.872682308534,89048800
2022-04-04,437.2130126953125,437.3183112305066,432.8677028793125,433.7003937645586,59601000
2022-04-05,431.6904296875,438.1988430084793,430.5323210637397,435.700770372638,74214500
2022-04-06,427.3738403320313,429.68050642902966,424.4546317229695,427.7279997883647,106898000
2022-04-07,429.5273742675781,431.365060267896,424.512067313774,426.4837351257975,78097200
2022-04-08,428.37884521484375,431.3076344524145,426.8187326113021,428.7616879448412,79272700
2022-04-11,421.0568237304688,425.9189871816048,420.54955059948986,425.06713518690975,89770500
2022-04-12,419.4967346191406,426.63685188095405,417.92704154758025,424.081324963874,84363600
2022-04-13,424.3014526367188,425.06713801380846,419.06599781582406,419.2478532044622,74070400
2022-04-14,419.0181579589844,425.6605823690209,418.9128594233079,424.5311569934311,97869500
2022-04-18,419.1904296875,420.8941044849907,416.93160816205983,418.080165440626,66002500
2022-04-19,425.9573059082031,426.68469829277234,418.91287738297694,419.0851522207149,77821000
2022-04-20,425.6414489746094,428.378831363182,424.4642083481592,427.75670829592406,65224400
2022-04-21,419.276611328125,430.7142241013014,418.3577829337673,429.3072544307093,85417300
2022-04-22,407.7720031738281,419.2957236224,407.1977245008399,418.17590795864817,132471800
2022-04-25,410.1360778808594,410.30835271320825,400.8807016004419,405.50361406498274,119647700
2022-04-26,398.2582092285156,407.7719980148025,398.2294967556808,407.5709814959325,103996300
2022-04-27,399.3780212402344,404.7857803167525,397.2149468186532,399.3493087676611,122030000
2022-04-28,409.4660949707031,411.21764345200137,399.6938938658832,404.1827954718413,105449100
2022-04-29,394.33404541015625,407.6093155178739,393.5779112707688,405.427079735907,145491100
2022-05-02,396.7077026367188,398.08595983894696,387.6533128369917,394.4010364747816,158312500
2022-05-03,398.5262145996094,400.9668624945367,395.63568926772007,397.21496295046654,100028200
2022-05-04,410.6625061035156,411.2367847860989,395.9706867518103,399.1961812007349,144247900
2022-05-05,396.0663757324219,406.7765657654144,391.88376018846617,406.3458494827587,172929100
2022-05-06,393.7023010253906,397.0139327887008,388.3328641573682,393.47260124336543,151770800
2022-05-09,381.0970458984375,388.9837169953362,379.4986402866201,387.7298902809223,155586100
2022-05-10,381.97760009765625,388.66786975846736,377.8907019773014,387.14605014162754,132497200
2022-05-11,375.9094543457031,386.7153638343853,375.1533202119029,381.0013475356769,142361000
2022-05-12,375.5169982910156,378.8286300834688,368.6352932400305,372.67434662733314,125090800
2022-05-13,384.4947814941406,385.89217045609865,378.6467549846509,379.69959428846505,104174400
2022-05-16,382.9346923828125,386.64832803939817,380.5514694750562,382.8294230505305,78622400
2022-05-17,390.8118591308594,391.0511395066191,385.3179618412777,389.098603461892,83029700
2022-05-18,375.0576171875,386.4856502408599,373.80379035849415,386.19852547430514,117674500
2022-05-19,372.7604675292969,377.2398175829103,370.5112265467498,371.9564891117317,98510700
2022-05-20,372.9232177734375,380.0059103299585,364.22298770544137,376.387992586742,131432200
2022-05-23,379.900634765625,380.6759007543842,373.64105269987766,375.9859825786953,76414900
2022-05-24,377.0005798339844,378.2065329920415,370.367706024042,375.7275919556099,91448800
2022-05-25,380.331298828125,382.3221275547169,375.0862926252339,375.48826722741353,91472900
2022-05-26,387.9308471679688,389.5866775979574,381.3650088096224,381.5755766723433,82168300
2022-05-27,397.4542541503906,397.56910404848304,390.2184184802871,390.4194058019488,84768700
2022-05-31,395.2241516113281,398.6027891467034,392.44850526026255,395.8175622342905,95937000
2022-06-01,392.02734375,398.39219510501664,389.4813973661881,397.36809742408747,86585800
2022-06-02,399.4928588867188,399.5407032663677,389.586647950477,391.8646012350087,79609600
2022-06-03,392.9366455078125,396.2865705593361,391.9508115895824,394.7168773720029,71874300
2022-06-06,394.1329956054688,398.7462981580559,392.9461453093501,396.9947789985857,57508900
2022-06-07,397.9136352539063,398.3730640339569,390.1322337203945,390.60124306118365,59272400
2022-06-08,393.5874328613281,397.99019680290365,392.78345445254,396.18122347636165,64350000
2022-06-09,384.2267761230469,394.08511380671297,384.2267761230469,391.7880285338128,86289800
2022-06-10,373.0859680175781,378.8095653943306,373.0381236237535,377.9481618422655,132893900
2022-06-13,358.9205017089844,365.4384956832975,357.29338375096023,363.562546039559,170004900
2022-06-14,357.83892822265625,361.7344188417959,354.6995715931216,360.6911601518464,104011800
2022-06-15,362.9404602050781,367.4389134287406,356.16402408132404,361.1793310589405,125666800
2022-06-16,350.92852783203125,355.0345864932004,348.46871901757845,354.6230313337775,134473300
2022-06-17,351.6850891113281,355.06872884260866,348.1380816308495,351.3486729957233,111113900
2022-06-21,360.5382690429688,361.9416944882253,357.404565320971,357.48148222315666,76811900
2022-06-22,359.8846130371094,364.0468382061727,355.8377045480305,356.2606594938497,90059400
2022-06-23,363.4123840332031,364.15254047647903,358.44270772012106,362.0474171549332,79292100
2022-06-24,374.9666748046875,374.97629675059903,366.5941444367834,366.6229809393172,98050300
2022-06-27,373.534423828125,376.1970920902603,372.4289854185484,375.89910511033617,66009600
2022-06-28,365.9019775390625,377.92729577279925,365.7866315483152,375.11082360300094,86548900
2022-06-29,365.6040344238281,367.45925111275926,363.75843968034417,366.4595661830386,65676000
2022-06-30,362.6338195800781,365.9117060022724,358.1255266730747,361.6629416500005,112508300
2022-07-01,366.4691467285156,366.91134551173366,359.31740132876354,361.9704766872776,74839700
2022-07-05,367.1613159179688,367.180559811576,358.4523393229211,361.3168926260618,81438000
2022-07-06,368.4013671875,370.9198532493303,364.89278860513633,367.3055212511708,70426200
2022-07-07,373.9189453125,374.7263967961261,368.4205600652528,370.19888945267854,64525900
2022-07-08,373.6112976074219,375.5049726709136,370.7179083170354,372.2655160447873,72397800
2022-07-11,369.3434143066406,371.8811149669923,368.64168684532217,370.900644378821,58366900
2022-07-12,366.0751037597656,371.1986145861265,364.3063962680748,368.785852677172,62219200
2022-07-13,364.1525573730469,367.1228639001298,360.1441367232585,360.5670916633842,84224600
2022-07-14,363.2681579589844,364.3639742414504,356.66433575998457,359.1347407016341,89704800
2022-07-15,370.20843505859375,370.32378105601134,365.7962746461839,367.72837877332427,79060400
2022-07-18,367.1517028808594,374.0150547552047,365.911674555524,373.3325712797977,63203600
2022-07-19,377.0718383789063,377.6485977814292,370.45842248027566,371.12166205769495,78506000
2022-07-20,379.4749450683594,380.9072361713655,375.8798577308148,377.2640684422629,71843800
2022-07-21,383.3392639160156,383.3873149788578,376.4566678763513,378.8886442272705,64903900
2022-07-22,379.7825317382813,384.6753199983248,377.5331967976355,383.4641576980986,72197300
2022-07-25,380.2439880371094,381.1091124451077,377.97540895048166,380.41700705166886,53631500
2022-07-26,375.7452697753906,378.7924340393111,374.8416870342112,378.5809566033925,52946400
2022-07-27,385.5020751953125,387.2707825349673,378.7828764916391,379.0808634744764,82342100
2022-07-28,390.3372192382813,391.0389173226774,382.72405903942087,386.3191763193958,73966600
2022-07-29,396.0278015136719,397.0275158449995,391.010044635264,391.7886595530168,87003700
2022-08-01,394.8551025390625,397.3928323698528,392.5769305935872,393.29787256798846,69997500
2022-08-02,392.2500305175781,396.9986364088485,391.0580827398368,393.2689592956857,63435400
2022-08-03,398.39251708984375,399.57484306519416,394.114916626524,394.4032816607065,67820600
2022-08-04,398.1233215332031,399.0076604280302,396.4603384638456,398.3155550891576,45656600
2022-08-05,397.4505004882813,398.1041474965762,393.7304446397982,393.788117650224,56814900
2022-08-08,396.9890747070313,401.4396943292493,395.8740143148502,399.1615224827634,53886100
2022-08-09,395.41259765625,396.7583499720345,394.3263738579095,396.2488855476589,44931800
2022-08-10,403.7178649902344,403.8620768465882,400.5745686883287,402.55475353934486,68665700
2022-08-11,403.7178649902344,408.4857154811186,402.9680865450457,406.601632754068,59489700
2022-08-12,410.5523986816406,410.6581227492092,404.717568357688,405.6788242528288,61694500
2022-08-15,412.24420166015625,412.7729100197016,408.25499544090906,408.3126684495573,54048300
2022-08-16,413.0516662597656,415.003014536409,410.34091761875305,411.1579909895095,59289000
2022-08-17,410.1198425292969,412.8594278359943,408.0916065689048,409.4085225181949,63563400
2022-08-18,411.3117980957031,412.0038741768005,409.01438243076507,410.321676364218,49023200
2022-08-19,405.7845458984375,408.7836593629302,404.9001776366309,408.5145089067629,68016900
2022-08-22,397.3351440429688,401.0648217404057,396.4219391765128,400.89177337846473,77695600
2022-08-23,396.3738708496094,399.32493346298486,395.8163260074672,396.9025498533495,49105200
2022-08-24,397.6427307128906,399.0269121844851,395.4510684913309,396.1431445595275,49177800
2022-08-25,403.2564697265625,403.3045207872112,398.04644987039785,399.1518882821356,50942300
2022-08-26,389.6066284179688,403.6890215558976,389.5489554104984,403.1411279849289,103087000
2022-08-29,387.0304870605469,390.1161104399587,385.65589809527165,386.61715404333046,65370800
2022-08-30,382.7817077636719,388.4435191553037,380.65734041611535,388.2032051777682,85652400
2022-08-31,379.86907958984375,385.69428769137926,379.7345190252092,384.4350448752678,76029700
2022-09-01,381.0611267089844,381.40716479742247,374.92830856988064,377.66789411083903,78740100
2022-09-02,377.0429992675781,386.00191116388805,375.2069970054338,384.7715048034439,99632100
2022-09-06,375.620361328125,378.850167040762,373.3710260635667,377.8985330960032,76637400
